,ID,Intercept,umol.L.sec,Temp.C,Light_Dark
2161,Prubr_3_14C,247.1370249,-0.003389324,14.28786957,NA
2162,Prubr_3_18C,246.2143212,-0.005252044,18.31254167,NA
2163,Prubr_3_22C,234.8385781,-0.008408857,22.14226282,NA
2164,Prubr_3_26C,217.3158515,-0.012975607,26.30315625,NA
2165,Prubr_3_28C,202.6657462,-0.0140393,28.09071338,NA
2166,Prubr_3_30C,190.1205935,-0.015908303,29.54468387,NA
2167,Prubr_3_31C,179.3933208,-0.016321683,30.64329843,NA
2168,Prubr_3_32C,168.7636152,-0.01945388,31.9854491,NA
2169,Prubr_3_33C,154.1665123,-0.017485081,33.32886364,NA
2170,Prubr_3_34C,151.1036325,-0.01784219,34.01006962,NA
2171,Prubr_3_36C,138.6652122,-0.016543466,36.36630818,NA
2172,Prubr_3_38C,130.0449506,-0.019131771,38.1624,NA
2173,Prubr_3_40C,118.6777506,-0.020508934,40.23159877,NA
2174,Prubr_3_42C,105.5444687,-0.019809752,42.27273684,NA
2175,Prubr_5_14C,250.8086056,-0.00322307,14.36454658,NA
2176,Prubr_5_18C,249.514256,-0.004807107,18.33515476,NA
2177,Prubr_5_22C,238.744038,-0.009168423,22.22733974,NA
2178,Prubr_5_26C,220.463324,-0.012207291,26.34808176,NA
2179,Prubr_5_28C,205.1566251,-0.013933006,28.11605732,NA
2180,Prubr_5_30C,192.2677645,-0.015815759,29.57623077,NA
2181,Prubr_5_31C,181.0873927,-0.015399873,30.67992228,NA
2182,Prubr_5_32C,169.4909471,-0.016685383,31.95221557,NA
2183,Prubr_5_33C,158.2893856,-0.013857484,33.34994949,NA
2184,Prubr_5_34C,154.2043742,-0.015842756,33.99660759,NA
2185,Prubr_5_36C,141.4262136,-0.013198517,36.39925786,NA
2186,Prubr_5_38C,132.637,-0.015602457,38.07780328,NA
2187,Prubr_5_40C,121.0728003,-0.018519971,40.28419136,NA
2188,Prubr_5_42C,108.1059207,-0.018066201,42.26178363,NA
2189,Prubr_7_14C,240.8151976,-0.002951036,14.31876398,NA
2190,Prubr_7_18C,239.1488635,-0.004873236,18.39079167,NA
2191,Prubr_7_22C,228.4958669,-0.007646064,22.25096178,NA
2192,Prubr_7_26C,210.0387517,-0.012527616,26.44010692,NA
2193,Prubr_7_28C,195.8767538,-0.012670783,28.19579487,NA
2194,Prubr_7_30C,183.9331985,-0.013435578,29.70402581,NA
2195,Prubr_7_31C,174.056743,-0.013275255,30.7818299,NA
2196,Prubr_7_32C,162.7522089,-0.017258435,32.09907784,NA
2197,Prubr_7_33C,149.4481756,-0.013817063,33.37033333,NA
2198,Prubr_7_34C,146.4804547,-0.014830505,34.1167707,NA
2199,Prubr_7_36C,134.3689295,-0.013090992,36.46547799,NA
2200,Prubr_7_38C,125.3900898,-0.014681952,38.21278889,NA
2201,Prubr_7_40C,114.5787968,-0.016529379,40.40069565,NA
2202,Prubr_7_42C,101.5498446,-0.016394977,42.45205882,NA
2203,Prubr_8_14C,246.8111632,-0.001914847,14.17426708,NA
2204,Prubr_8_18C,242.8695009,-0.002806616,18.25375595,NA
2205,Prubr_8_22C,232.7852564,-0.005101581,22.15455414,NA
2206,Prubr_8_26C,214.9874835,-0.010971507,26.27567296,NA
2207,Prubr_8_28C,200.392364,-0.008341973,28.08901923,NA
2208,Prubr_8_30C,189.3415728,-0.008576381,29.55647742,NA
2209,Prubr_8_31C,179.0829691,-0.008423085,30.64095408,NA
2210,Prubr_8_32C,168.7143056,-0.010310595,31.98431737,NA
2211,Prubr_8_33C,156.9267681,-0.008548838,33.32205584,NA
2212,Prubr_8_34C,151.6906877,-0.010932975,33.97303846,NA
2213,Prubr_8_36C,139.6788436,-0.008229819,36.37524051,NA
2214,Prubr_8_38C,131.1608313,-0.009749469,38.05026257,NA
2215,Prubr_8_40C,120.4527675,-0.01231574,40.25296894,NA
2216,Prubr_8_42C,107.1783564,-0.012692115,42.21034302,NA
2217,Prubr_9_14C,250.6573574,-0.002651447,14.30354658,NA
2218,Prubr_9_18C,247.8784195,-0.003970954,18.36674405,NA
2219,Prubr_9_22C,237.8377578,-0.006994583,22.21338217,NA
2220,Prubr_9_26C,220.4459743,-0.010365364,26.26476582,NA
2221,Prubr_9_28C,205.6745126,-0.011130564,28.13599359,NA
2222,Prubr_9_30C,192.6513441,-0.014039995,29.59550968,NA
2223,Prubr_9_31C,181.7851578,-0.013861614,30.64687817,NA
2224,Prubr_9_32C,171.391702,-0.01518441,32.01007784,NA
2225,Prubr_9_33C,158.9510972,-0.011185778,33.30948223,NA
2226,Prubr_9_34C,154.6356278,-0.012795686,34.02269231,NA
2227,Prubr_9_36C,142.9796231,-0.011651719,36.39826582,NA
2228,Prubr_9_38C,134.5000931,-0.013943782,38.04622472,NA
2229,Prubr_9_40C,122.2224786,-0.016870245,40.24456522,NA
2230,Prubr_9_42C,108.8107046,-0.016256827,42.2544593,NA
2231,PrubrBk_4_14C,232.4201186,-0.000269647,14.18064596,NA
2232,PrubrBk_4_18C,226.5667736,-0.000908809,18.2747381,NA
2233,PrubrBk_4_22C,215.7749046,-0.001754573,22.22908333,NA
2234,PrubrBk_4_26C,199.6016505,-0.002415708,26.33850314,NA
2235,PrubrBk_4_28C,186.1101071,-0.003575044,28.1002293,NA
2236,PrubrBk_4_30C,177.2281812,-0.00347978,29.56698065,NA
2237,PrubrBk_4_31C,168.0582108,-0.002590659,30.64321354,NA
2238,PrubrBk_4_32C,158.8904823,-0.002512784,31.99337725,NA
2239,PrubrBk_4_33C,149.3812048,-0.001223188,33.35256061,NA
2240,PrubrBk_4_34C,143.0062445,-0.003450771,33.96705063,NA
2241,PrubrBk_4_36C,131.6654995,-0.001638903,36.38733962,NA
2242,PrubrBk_4_38C,123.3490302,-0.003171978,38.04151087,NA
2243,PrubrBk_4_40C,112.9253116,-0.003628437,40.24734568,NA
2244,PrubrBk_4_42C,101.7502171,-0.004252896,42.23359649,NA
2245,PrubrBk_6_14C,258.6888623,-0.000629775,14.1767764,NA
2246,PrubrBk_6_18C,253.0559771,-0.001370481,18.23805357,NA
2247,PrubrBk_6_22C,242.4957674,-0.003222039,22.19800637,NA
2248,PrubrBk_6_26C,225.2033434,-0.004635513,26.33432704,NA
2249,PrubrBk_6_28C,208.8712203,-0.005378427,28.17059236,NA
2250,PrubrBk_6_30C,196.6851732,-0.005031253,29.68945161,NA
2251,PrubrBk_6_31C,186.95412,-0.001983942,30.75577835,NA
2252,PrubrBk_6_32C,177.0486927,-0.004334153,32.07150898,NA
2253,PrubrBk_6_33C,165.1714697,-0.001693226,33.45575758,NA
2254,PrubrBk_6_34C,158.8820987,-0.003883205,34.01612102,NA
2255,PrubrBk_6_36C,146.6569397,-0.002395237,36.4127044,NA
2256,PrubrBk_6_38C,137.3100215,-0.003511884,38.15471823,NA
2257,PrubrBk_6_40C,124.6979052,-0.003828761,40.34635802,NA
2258,PrubrBk_6_42C,113.6001885,-0.005541952,42.27275439,NA
2259,Ptube_10_14C,268.1203448,-0.002725444,14.48683019,NA
2260,Ptube_10_18C,264.3875357,-0.003007206,18.04431613,NA
2261,Ptube_10_22C,249.3590853,-0.004516838,22.05465409,NA
2262,Ptube_10_26C,227.9972399,-0.006160344,26.04035458,NA
2263,Ptube_10_28C,211.0963106,-0.006460098,27.78365482,NA
2264,Ptube_10_30C,200.0631662,-0.006645763,29.90360127,NA
2265,Ptube_10_32C,188.8782239,-0.006343083,31.9041859,NA
2266,Ptube_10_34C,178.9102857,-0.007124691,33.88409032,NA
2267,Ptube_10_36C,166.9682937,-0.006682103,35.9310641,NA
2268,Ptube_10_38C,153.899813,-0.00878031,37.96440645,NA
2269,Ptube_2_14C,257.4142506,-0.003835711,14.32118634,NA
2270,Ptube_2_18C,252.0744135,-0.003977587,18.21701299,NA
2271,Ptube_2_22C,239.735306,-0.005943748,22.10601258,NA
2272,Ptube_2_26C,219.3019436,-0.00864363,26.13845418,NA
2273,Ptube_2_28C,203.2350528,-0.009166411,27.87119289,NA
2274,Ptube_2_30C,191.9706021,-0.008575086,29.99467722,NA
2275,Ptube_2_32C,180.5845927,-0.008347143,31.98888462,NA
2276,Ptube_2_34C,170.9741088,-0.010124982,33.92410968,NA
2277,Ptube_2_36C,159.6714012,-0.009827869,35.988,NA
2278,Ptube_2_38C,147.4947814,-0.010938612,38.02864516,NA
2279,Ptube_3_14C,252.223889,-0.002665587,14.48408125,NA
2280,Ptube_3_18C,248.495413,-0.002979286,18.07572078,NA
2281,Ptube_3_22C,234.4806508,-0.005123099,22.01898113,NA
2282,Ptube_3_26C,214.2993709,-0.00707411,26.05114741,NA
2283,Ptube_3_28C,199.2864955,-0.007150843,27.77792893,NA
2284,Ptube_3_30C,188.4626872,-0.008217657,29.91661392,NA
2285,Ptube_3_32C,177.8523448,-0.007367523,31.9181859,NA
2286,Ptube_3_34C,168.6676358,-0.007756993,33.88373548,NA
2287,Ptube_3_36C,157.6245072,-0.00815648,35.93356688,NA
2288,Ptube_3_38C,145.5864552,-0.009672081,37.94130323,NA
2289,Ptube_4_14C,233.7814482,-0.002939119,14.2084375,NA
2290,Ptube_4_18C,228.6839204,-0.004112121,18.10737013,NA
2291,Ptube_4_22C,215.2543386,-0.0052139,22.06125316,NA
2292,Ptube_4_26C,197.136011,-0.006716648,26.10307968,NA
2293,Ptube_4_28C,183.3317928,-0.00655688,27.81190863,NA
2294,Ptube_4_30C,173.3585526,-0.006818412,29.94279747,NA
2295,Ptube_4_32C,162.2503671,-0.006414183,31.94864744,NA
2296,Ptube_4_34C,153.7956658,-0.006914476,33.90355484,NA
2297,Ptube_4_36C,143.8009935,-0.007114385,35.96225,NA
2298,Ptube_4_38C,132.537639,-0.008631219,37.93183871,NA
2299,Ptube_5_14C,255.3837828,-0.003687737,14.5397125,NA
2300,Ptube_5_18C,250.4505888,-0.004139409,18.09595455,NA
2301,Ptube_5_22C,237.8207801,-0.005296265,22.03571698,NA
2302,Ptube_5_26C,217.3987119,-0.007769794,26.05681275,NA
2303,Ptube_5_28C,201.3276635,-0.008079818,27.81105584,NA
2304,Ptube_5_30C,190.2610862,-0.008370197,29.9378481,NA
2305,Ptube_5_32C,179.6431602,-0.007462689,31.91769872,NA
2306,Ptube_5_34C,170.3614156,-0.008260501,33.90854194,NA
2307,Ptube_5_36C,159.4752525,-0.007834085,35.92634615,NA
2308,Ptube_5_38C,146.5358209,-0.012177775,37.99154194,NA
2309,Ptube_6_14C,257.038213,-0.003068737,14.55483125,NA
2310,Ptube_6_18C,252.5252879,-0.003566638,18.11830968,NA
2311,Ptube_6_22C,238.5809891,-0.004984348,22.07745283,NA
2312,Ptube_6_26C,218.0899169,-0.007720619,26.08245817,NA
2313,Ptube_6_28C,202.3185717,-0.007333484,27.84232487,NA
2314,Ptube_6_30C,190.9863703,-0.007874776,29.9595443,NA
2315,Ptube_6_32C,180.0029021,-0.007321734,31.96575,NA
2316,Ptube_6_34C,170.2211799,-0.008916554,33.94134615,NA
2317,Ptube_6_36C,159.3344967,-0.008281396,35.95223718,NA
2318,Ptube_6_38C,147.0002348,-0.010288593,37.98582581,NA
2319,Ptube_7_14C,245.9438131,-0.002678655,14.273725,NA
2320,Ptube_7_18C,241.4966973,-0.003120966,18.14967742,NA
2321,Ptube_7_22C,227.9248646,-0.003503379,22.13442767,NA
2322,Ptube_7_26C,208.7000635,-0.005616646,26.14546614,NA
2323,Ptube_7_28C,193.3806021,-0.005505664,27.91106091,NA
2324,Ptube_7_30C,182.6793171,-0.005475394,30.03407595,NA
2325,Ptube_7_32C,176.9293727,-0.020442492,32.35005485,NA
2326,Ptube_7_34C,163.0271762,-0.006527466,34.00767949,NA
2327,Ptube_7_36C,151.9013017,-0.006602139,36.02982051,NA
2328,Ptube_7_38C,140.3219034,-0.0077812,38.04709677,NA
2329,Ptube_9_14C,253.447242,-0.003945673,14.40934591,NA
2330,Ptube_9_18C,250.0535944,-0.003881508,18.05049677,NA
2331,Ptube_9_22C,235.3288537,-0.005657642,22.06831447,NA
2332,Ptube_9_26C,215.1620386,-0.006038497,26.13084462,NA
2333,Ptube_9_28C,201.0771375,-0.00785127,27.81049239,NA
2334,Ptube_9_30C,190.6441623,-0.007719975,29.95120886,NA
2335,Ptube_9_32C,179.2544636,-0.007820244,31.91364103,NA
2336,Ptube_9_34C,170.287193,-0.008433205,33.9216129,NA
2337,Ptube_9_36C,159.4189358,-0.00881573,35.94383333,NA
2338,Ptube_9_38C,146.2604819,-0.011102281,37.98026452,NA
2339,PtubeBk_1_14C,255.5685613,-0.000790704,14.04259006,NA
2340,PtubeBk_1_18C,251.8002695,-0.001125068,18.06381169,NA
2341,PtubeBk_1_22C,234.9894234,-0.001482166,22.15363924,NA
2342,PtubeBk_1_26C,217.7087876,-0.002222027,26.11916733,NA
2343,PtubeBk_1_28C,201.9051105,-0.002598318,27.82427778,NA
2344,PtubeBk_1_30C,191.2759153,-0.002612787,29.95517308,NA
2345,PtubeBk_1_32C,181.1615159,-0.001933788,31.96898718,NA
2346,PtubeBk_1_34C,171.2666726,-0.00264544,33.92250641,NA
2347,PtubeBk_1_36C,159.8286696,-0.002501043,35.96653205,NA
2348,PtubeBk_1_38C,147.5718691,-0.003703873,37.96349032,NA
2349,PtubeBk_8_14C,250.0511375,-0.000827679,14.21055,NA
2350,PtubeBk_8_18C,246.3777561,-0.000935564,18.12469677,NA
2351,PtubeBk_8_22C,232.3221507,-0.0014974,22.06146541,NA
2352,PtubeBk_8_26C,212.8726653,-0.002931314,26.10217131,NA
2353,PtubeBk_8_28C,197.7430055,-0.002108859,27.80072081,NA
2354,PtubeBk_8_30C,187.9114585,-0.002106876,29.94155063,NA
2355,PtubeBk_8_32C,177.8967975,-0.00170942,31.92784615,NA
2356,PtubeBk_8_34C,167.5203815,-0.002213602,33.99654187,NA
2357,PtubeBk_8_36C,156.9940561,-0.002926023,35.89594231,NA
2358,PtubeBk_8_38C,144.9644352,-0.003574869,37.92756129,NA
2359,Sarg_1_14C_D,293.7533574,-0.007285546,14.22258333,NA
2360,Sarg_1_14C,287.2358435,0.042316032,14.33297727,NA
2361,Sarg_1_18C_D,271.8057359,-0.010903609,18.19654545,NA
2362,Sarg_1_18C,258.3915074,0.041514794,18.11115,NA
2363,Sarg_1_22C_D,276.3615498,-0.019745082,22.51696842,NA
2364,Sarg_1_22C,245.7000198,0.059623799,21.95394915,NA
2365,Sarg_1_26C_D,264.0142205,-0.016059393,25.99066071,NA
2366,Sarg_1_26C,226.4694115,0.065799742,25.80704444,NA
2367,Sarg_1_28C_D,267.5757682,-0.024132688,28.27075806,NA
2368,Sarg_1_28C,239.2279549,0.084203162,27.80612195,NA
2369,Sarg_1_30C_D,227.3899628,-0.01830876,29.89702817,NA
2370,Sarg_1_30C,198.3287259,0.074841824,29.81161404,NA
2371,Sarg_1_32C_D,228.0258105,-0.019334651,32.26964045,NA
2372,Sarg_1_32C,186.868101,0.081178271,32.02060976,NA
2373,Sarg_1_34C_D,188.1325227,-0.017391826,33.92113043,NA
2374,Sarg_1_34C,176.0349655,0.061402261,33.93164286,NA
2375,Sarg_1_36C_D,152.1843836,-0.020053142,36.08116327,NA
2376,Sarg_1_36C,144.9338662,0.036176883,35.97355556,NA
2377,Sarg_1_38C_D,118.7137181,-0.038191235,38.09788889,NA
2378,Sarg_1_38C,135.4254186,-0.003977498,38.02383212,NA
2379,Sarg_1_40C_D,64.71271918,-0.037540497,40.65033333,NA
2380,Sarg_1_40C,95.96469136,-0.037612836,40.110375,NA
2381,Sarg_2_14C_D,286.02179,-0.008047178,14.28616667,NA
2382,Sarg_2_14C,277.7822615,0.027203698,14.39626667,NA
2383,Sarg_2_18C_D,268.346275,-0.011370187,18.27097727,NA
2384,Sarg_2_18C,257.9109069,0.032883468,18.1927,NA
2385,Sarg_2_22C_D,265.9638279,-0.016676188,22.62751724,NA
2386,Sarg_2_22C,246.001807,0.042689615,22.05716667,NA
2387,Sarg_2_26C_D,260.1541577,-0.022165945,26.07693671,NA
2388,Sarg_2_26C,228.5667505,0.055999902,25.88844444,NA
2389,Sarg_2_28C_D,246.76834,-0.022485968,28.32427273,NA
2390,Sarg_2_28C,227.9431846,0.053929231,27.88207317,NA
2391,Sarg_2_30C_D,209.4383198,-0.019438124,29.96504225,NA
2392,Sarg_2_30C,192.2390903,0.05018641,29.87316071,NA
2393,Sarg_2_32C_D,202.6470216,-0.020505332,32.23845122,NA
2394,Sarg_2_32C,180.1218163,0.045909088,31.94987805,NA
2395,Sarg_2_34C_D,173.9258154,-0.019969231,33.96767391,NA
2396,Sarg_2_34C,170.6330934,0.032778995,33.97307143,NA
2397,Sarg_2_36C_D,141.7762704,-0.02260598,36.11808333,NA
2398,Sarg_2_36C,143.1210361,0.0136733,35.98968889,NA
2399,Sarg_2_38C_D,90.95454064,-0.052982695,38.15447619,NA
2400,Sarg_2_38C,129.9019346,-0.020702402,38.02731461,NA
2401,Sarg_2_40C_D,57.53356691,-0.038578188,40.74227083,NA
2402,Sarg_2_40C,92.58015896,-0.04313039,40.19841964,NA
2403,Sarg_3_14C_D,289.5235822,-0.010101954,14.25695833,NA
2404,Sarg_3_14C,277.449862,0.037193728,14.38542222,NA
2405,Sarg_3_18C_D,270.9948515,-0.011317313,18.19331818,NA
2406,Sarg_3_18C,258.466366,0.045233239,18.109725,NA
2407,Sarg_3_22C_D,289.1099696,-0.034038721,22.51894444,NA
2408,Sarg_3_22C,246.3071492,0.074475752,22.00581356,NA
2409,Sarg_3_26C_D,303.1366945,-0.029442294,26.01957895,NA
2410,Sarg_3_26C,232.61537,0.121200583,25.84076923,NA
2411,Sarg_3_28C_D,281.3543457,-0.02685635,28.27636364,NA
2412,Sarg_3_28C,246.1411971,0.103476769,27.84426829,NA
2413,Sarg_3_30C_D,254.6526881,-0.017148009,29.91164789,NA
2414,Sarg_3_30C,212.0794337,0.118487831,29.82973214,NA
2415,Sarg_3_32C_D,244.1994345,-0.019016093,32.27637805,NA
2416,Sarg_3_32C,186.3981907,0.112922698,32.02804878,NA
2417,Sarg_3_34C_D,212.2197395,-0.015924103,33.92473333,NA
2418,Sarg_3_34C,187.9172027,0.099663171,33.93954762,NA
2419,Sarg_3_36C_D,163.3501089,-0.016138205,36.10589583,NA
2420,Sarg_3_36C,149.3579305,0.054546462,36.00095556,NA
2421,Sarg_3_38C_D,139.5431639,-0.022420024,38.12487097,NA
2422,Sarg_3_38C,139.7417034,0.012570791,38.02853333,NA
2423,Sarg_3_40C_D,85.17262949,-0.033597403,40.68489796,NA
2424,Sarg_3_40C,107.9780688,-0.025005699,40.157875,NA
2425,Sarg_4_14C_D,255.9669704,-0.005826371,14.23557895,NA
2426,Sarg_4_14C,248.7651951,0.023884457,14.30902222,NA
2427,Sarg_4_18C_D,240.9073464,-0.011445419,18.21393182,NA
2428,Sarg_4_18C,232.7288869,0.030194384,18.13075,NA
2429,Sarg_4_22C_D,247.4182699,-0.016732561,22.50407407,NA
2430,Sarg_4_22C,222.1635588,0.044201945,21.97964407,NA
2431,Sarg_4_26C_D,232.5750836,-0.017486802,26.03708772,NA
2432,Sarg_4_26C,202.2606196,0.046802075,25.86316832,NA
2433,Sarg_4_28C_D,224.8774806,-0.016110245,28.262,NA
2434,Sarg_4_28C,205.5953542,0.053106964,27.81573171,NA
2435,Sarg_4_30C_D,192.18916,-0.015903643,29.90809859,NA
2436,Sarg_4_30C,176.0321906,0.04836016,29.81182143,NA
2437,Sarg_4_32C_D,183.8023359,-0.017125428,32.25162195,NA
2438,Sarg_4_32C,161.8142824,0.045490725,31.99164634,NA
2439,Sarg_4_34C_D,162.449947,-0.016956437,33.93484444,NA
2440,Sarg_4_34C,157.3603571,0.036913153,33.9542381,NA
2441,Sarg_4_36C_D,129.3178985,-0.019081681,36.0649375,NA
2442,Sarg_4_36C,129.7182692,0.014538812,35.93713043,NA
2443,Sarg_4_38C_D,83.26975111,-0.045835037,38.09687097,NA
2444,Sarg_4_38C,118.3669311,-0.023812383,37.97316667,NA
2445,Sarg_4_40C_D,52.34596794,-0.033200937,40.6374898,NA
2446,Sarg_4_40C,83.02612675,-0.037595076,40.08325893,NA
2447,Sarg_5_14C_D,289.9822235,-0.006790138,14.20558333,NA
2448,Sarg_5_14C,279.2825024,0.033683757,14.28482222,NA
2449,Sarg_5_18C_D,273.0161286,-0.010385714,18.20495455,NA
2450,Sarg_5_18C,260.6969574,0.040786404,18.11365,NA
2451,Sarg_5_22C_D,288.4203604,-0.020244321,22.53774074,NA
2452,Sarg_5_22C,245.9948354,0.077687859,22.11135354,NA
2453,Sarg_5_26C_D,277.321406,-0.024824893,26.04168421,NA
2454,Sarg_5_26C,231.2218212,0.085409152,25.86820652,NA
2455,Sarg_5_28C_D,275.5245734,-0.020618649,28.27490909,NA
2456,Sarg_5_28C,242.4070186,0.086985264,27.82616667,NA
2457,Sarg_5_30C_D,237.3874852,-0.017942294,29.93532394,NA
2458,Sarg_5_30C,204.9900816,0.08953396,29.85248214,NA
2459,Sarg_5_32C_D,218.5011853,-0.018799332,32.28937805,NA
2460,Sarg_5_32C,182.0209217,0.072321555,32.05387805,NA
2461,Sarg_5_34C_D,195.8322498,-0.019628308,33.97424444,NA
2462,Sarg_5_34C,182.1612489,0.06839722,33.99509302,NA
2463,Sarg_5_36C_D,151.867109,-0.020396597,36.06808163,NA
2464,Sarg_5_36C,146.9068413,0.034232611,35.94254348,NA
2465,Sarg_5_38C_D,114.2075463,-0.038877906,38.10598413,NA
2466,Sarg_5_38C,133.5134703,-0.005357676,38.00802041,NA
2467,Sarg_5_40C_D,67.23203508,-0.036308923,40.66891837,NA
2468,Sarg_5_40C,99.18992714,-0.038640897,40.13479464,NA
2469,Sarg_6_14C_D,304.3327112,-0.009441056,14.22697917,NA
2470,Sarg_6_14C,290.790774,0.043878888,14.30324444,NA
2471,Sarg_6_18C_D,277.6738253,-0.013252,18.22881818,NA
2472,Sarg_6_18C,262.880362,0.050540993,18.146975,NA
2473,Sarg_6_22C_D,299.4213412,-0.023800937,22.57587037,NA
2474,Sarg_6_22C,249.3397185,0.082643526,22.08936207,NA
2475,Sarg_6_26C_D,302.2282025,-0.027743563,26.14270175,NA
2476,Sarg_6_26C,231.7294079,0.112535739,26.0016413,NA
2477,Sarg_6_28C_D,304.9565098,-0.029897561,28.32384091,NA
2478,Sarg_6_28C,257.8011872,0.120725565,27.88419048,NA
2479,Sarg_6_30C_D,263.4950349,-0.021135193,30.00364789,NA
2480,Sarg_6_30C,215.5006002,0.126787373,29.91135714,NA
2481,Sarg_6_32C_D,259.2464706,-0.023387025,32.36896341,NA
2482,Sarg_6_32C,198.323372,0.123404032,32.12267073,NA
2483,Sarg_6_34C_D,213.8754856,-0.019736251,33.99951111,NA
2484,Sarg_6_34C,190.8230341,0.097849927,34.03054762,NA
2485,Sarg_6_36C_D,163.9322369,-0.019317984,36.15089796,NA
2486,Sarg_6_36C,148.6210759,0.058703285,36.03423913,NA
2487,Sarg_6_38C_D,152.8738081,-0.027169163,38.2137619,NA
2488,Sarg_6_38C,143.1208944,0.030265242,38.10902222,NA
2489,Sarg_6_40C_D,84.82870816,-0.038718574,40.78246,NA
2490,Sarg_6_40C,108.9213588,-0.026604514,40.223375,NA
2491,Sarg_7_14C_D,272.3220304,-0.007182055,14.16654167,NA
2492,Sarg_7_14C,265.8989513,0.025827004,14.19626667,NA
2493,Sarg_7_18C_D,255.9566822,-0.011637833,18.28984091,NA
2494,Sarg_7_18C,245.9922933,0.033047617,18.208775,NA
2495,Sarg_7_22C_D,259.3805604,-0.015905723,22.58895455,NA
2496,Sarg_7_22C,236.6441278,0.043183218,22.07608475,NA
2497,Sarg_7_26C_D,246.2717118,-0.020373977,26.13785965,NA
2498,Sarg_7_26C,217.7582169,0.053503935,25.98654839,NA
2499,Sarg_7_28C_D,235.7947535,-0.01879989,28.34381818,NA
2500,Sarg_7_28C,215.6647358,0.049376731,27.90161905,NA
2501,Sarg_7_30C_D,204.3406603,-0.017068082,30.01441429,NA
2502,Sarg_7_30C,185.4766697,0.054431995,29.93364286,NA
2503,Sarg_7_32C_D,196.6201963,-0.01856399,32.37807317,NA
2504,Sarg_7_32C,172.4112547,0.052444878,32.14765854,NA
2505,Sarg_7_34C_D,166.3384835,-0.017415173,34.01608889,NA
2506,Sarg_7_34C,162.3274821,0.034557331,34.03357143,NA
2507,Sarg_7_36C_D,137.7892353,-0.019930082,36.1864898,NA
2508,Sarg_7_36C,137.0514845,0.020286331,36.07878261,NA
2509,Sarg_7_38C_D,94.271002,-0.043582408,38.23801587,NA
2510,Sarg_7_38C,124.5369674,-0.019889292,38.13065556,NA
2511,Sarg_7_40C_D,54.55628783,-0.036446542,40.88712,NA
2512,Sarg_7_40C,88.52054727,-0.042424192,40.34675,NA
2513,Sarg_9_14C_D,299.5282997,-0.008569228,14.22614583,NA
2514,Sarg_9_14C,288.7619551,0.039565664,14.32422222,NA
2515,Sarg_9_18C_D,274.2834251,-0.012874158,18.24818182,NA
2516,Sarg_9_18C,259.874097,0.045763383,18.1692,NA
2517,Sarg_9_22C_D,295.7195235,-0.027357537,22.553,NA
2518,Sarg_9_22C,251.3870774,0.078954609,22.04649153,NA
2519,Sarg_9_26C_D,283.5533992,-0.025497756,26.13052632,NA
2520,Sarg_9_26C,7.409669592,0.003092221,26.00109574,NA
2521,Sarg_9_28C_D,288.3251922,-0.033791193,28.27642373,NA
2522,Sarg_9_28C,252.2805198,0.103902957,27.80154762,NA
2523,Sarg_9_30C_D,250.1823023,-0.021484611,29.96052857,NA
2524,Sarg_9_30C,212.73418,0.110488302,29.87226786,NA
2525,Sarg_9_32C_D,234.4718954,-0.023305177,32.28121687,NA
2526,Sarg_9_32C,189.7513288,0.094244539,32.03104878,NA
2527,Sarg_9_34C_D,199.9334534,-0.021337418,33.93193333,NA
2528,Sarg_9_34C,184.8308811,0.078740321,33.94614286,NA
2529,Sarg_9_36C_D,155.8789944,-0.022138172,36.08214286,NA
2530,Sarg_9_36C,147.9360917,0.042551581,35.95597826,NA
2531,Sarg_9_38C_D,119.3283483,-0.036721392,38.09079365,NA
2532,Sarg_9_38C,135.8722175,-0.002285464,37.97691753,NA
2533,Sarg_9_40C_D,67.40306913,-0.039350016,40.64916,NA
2534,Sarg_9_40C,100.1697969,-0.039324423,40.072875,NA
2535,SargBk_10_14C_D,266.1652376,-0.000350252,14.103625,NA
2536,SargBk_10_14C,266.516283,-0.000277983,14.18111111,NA
2537,SargBk_10_18C_D,264.0012531,-0.001125794,18.17538636,NA
2538,SargBk_10_18C,264.3065823,-0.000503181,18.111075,NA
2539,SargBk_10_22C_D,252.1455132,-0.006175101,22.45201852,NA
2540,SargBk_10_22C,255.7670857,-0.005062392,21.97554237,NA
2541,SargBk_10_26C_D,233.1135021,-0.004635323,26.02589474,NA
2542,SargBk_10_26C,236.1228345,-0.003319384,25.92404673,NA
2543,SargBk_10_28C_D,216.4659917,-0.002961004,28.19468889,NA
2544,SargBk_10_28C,218.6594862,-0.003071038,27.81953333,NA
2545,SargBk_10_30C_D,183.9487272,-0.003127478,29.83558571,NA
2546,SargBk_10_30C,185.4935501,-0.002850282,29.74358929,NA
2547,SargBk_10_32C_D,174.2135013,-0.00291122,32.18650602,NA
2548,SargBk_10_32C,176.5360161,-0.003617902,31.95137805,NA
2549,SargBk_10_34C_D,164.1719953,-0.00270476,33.83353333,NA
2550,SargBk_10_34C,166.0007495,-0.004073061,33.84518605,NA
2551,SargBk_10_36C_D,151.6079765,-0.001440256,36.01010204,NA
2552,SargBk_10_36C,153.1796482,-0.003097242,35.90534783,NA
2553,SargBk_10_38C_D,134.5232566,-0.002891826,37.97617188,NA
2554,SargBk_10_38C,138.43759,-0.0048949,37.8776517,NA
