"","ID","Intercept","umol.L.sec","Temp.C","Light_Dark"
"1978","Padi_3_32C",181.441881979405,0.139651229525192,31.9154880952381,NA
"1979","Padi_3_34C_D",215.030079846339,-0.0317250804321728,34.5955,NA
"1980","Padi_3_34C",167.972141377005,0.132254344919786,34.0538775510204,NA
"1981","Padi_3_36C_D",257.579733668167,-0.0333931761176116,37.3625398230089,NA
"1982","Padi_3_36C",149.643197802198,0.300560439560439,35.9476382978723,NA
"1983","Padi_3_39C_D",136.591708651026,-0.0345896994134899,39.0858604651163,NA
"1984","Padi_3_39C",134.802473375617,0.0171978717406626,38.6264029850746,NA
"1985","Padi_3_41C_D",107.953411428571,-0.0345283116883117,41.0485652173913,NA
"1986","Padi_3_41C",114.597316636637,-0.0153856628056629,40.5512962962963,NA
"1987","Padi_4_14C_D",252.557466671878,-0.0115855110416262,14.2475773195876,NA
"1988","Padi_4_14C",234.251065359238,0.0421991202346042,14.3676944444444,NA
"1989","Padi_4_18C_D",253.698192605042,-0.0256659943977595,18.6311666666667,NA
"1990","Padi_4_18C",239.75172857971,0.0721872173913038,18.2861081081081,NA
"1991","Padi_4_22C_D",270.012679001201,-0.0292542232893159,22.0705568181818,NA
"1992","Padi_4_22C",218.14549853839,0.100325266728338,21.9270136986301,NA
"1993","Padi_4_26C_D",251.350980790424,-0.0285540063233965,26.120406779661,NA
"1994","Padi_4_26C",196.972291038407,0.102223660502608,26.0019642857143,NA
"1995","Padi_4_28C_D",243.069415278839,-0.027021084797555,28.0748444444444,NA
"1996","Padi_4_28C",208.275427252747,0.122528791208791,28.0117631578947,NA
"1997","Padi_4_30C_D",214.356458894196,-0.0163478614850197,29.9641965811966,NA
"1998","Padi_4_30C",172.103145483871,0.0987762903225805,29.9140666666667,NA
"1999","Padi_4_32C_D",265.903132554062,-0.0315884278199885,31.9512,NA
"2000","Padi_4_32C",161.741157541229,0.11648143928036,31.8678452380952,NA
"2001","Padi_4_34C_D",174.994720849202,-0.0263442994895066,34.543,NA
"2002","Padi_4_34C",145.670711260504,0.0757621288515407,33.9925510204082,NA
"2003","Padi_4_36C_D",198.867293121225,-0.0201364761820457,37.3025423728814,NA
"2004","Padi_4_36C",138.690777144976,0.068303759733037,35.9089361702128,NA
"2005","Padi_4_39C_D",112.96291372549,-0.0276212885154062,39.0773255813953,NA
"2006","Padi_4_39C",118.413525673469,-0.000218224489795873,38.6661791044776,NA
"2007","Padi_4_41C_D",85.402731506368,-0.0275628194993412,40.8374130434783,NA
"2008","Padi_4_41C",103.416221019685,-0.0284410225792446,40.3052181818182,NA
"2009","Padi_5_14C_D",278.062961503225,-0.010873706913005,14.2982371134021,NA
"2010","Padi_5_14C",255.241213852429,0.0434563737486098,14.4242777777778,NA
"2011","Padi_5_18C_D",276.26859408867,-0.0365448275862066,18.7826545454545,NA
"2012","Padi_5_18C",292.664723333333,0.075807826086956,18.5021951219512,NA
"2013","Padi_5_22C_D",298.531090829777,-0.0274300711237552,22.1527159090909,NA
"2014","Padi_5_22C",242.677426612685,0.100453279352227,22.0235068493151,NA
"2015","Padi_5_26C_D",284.443361905285,-0.0355328845055574,26.2195593220339,NA
"2016","Padi_5_26C",227.713104347826,0.123960869565217,26.1311929824561,NA
"2017","Padi_5_28C_D",252.535444703833,-0.0237227526132402,28.1452244897959,NA
"2018","Padi_5_28C",230.880906153846,0.136771538461538,28.0874473684211,NA
"2019","Padi_5_30C_D",236.671418029556,-0.0279293596059107,30.033925,NA
"2020","Padi_5_30C",191.361584567448,0.117593218475074,30.0142166666667,NA
"2021","Padi_5_32C_D",294.896101920711,-0.0334343540669858,31.9885333333333,NA
"2022","Padi_5_32C",179.218898110691,0.114585989809976,31.9205976331361,NA
"2023","Padi_5_34C_D",191.653051348493,-0.0302285034373348,34.616640625,NA
"2024","Padi_5_34C",163.637106324111,0.0777899209486162,34.0716666666667,NA
"2025","Padi_5_36C_D",224.900770037982,-0.0384241209983723,37.3242831858407,NA
"2026","Padi_5_36C",153.303329146289,0.0683229343629342,35.9771489361702,NA
"2027","Padi_5_39C_D",115.002180198625,-0.0338498701298699,39.1097674418605,NA
"2028","Padi_5_39C",129.937089247961,-0.0113085170643309,38.7208970588235,NA
"2029","Padi_5_41C_D",79.8948953846154,-0.029649230769231,40.8017391304348,NA
"2030","Padi_5_41C",97.2109115151516,-0.0217625974025977,40.2441296296296,NA
"2031","Padi_6_14C_D",273.803057514566,-0.0111992657035677,14.0794742268041,NA
"2032","Padi_6_14C",253.133411774194,0.0475886290322577,14.1257297297297,NA
"2033","Padi_6_18C_D",280.49818335089,-0.0188546633173972,18.7880363636364,NA
"2034","Padi_6_18C",254.480997333333,0.0715684786324793,18.5202894736842,NA
"2035","Padi_6_22C_D",299.849871292114,-0.0274385634950017,22.1064318181818,NA
"2036","Padi_6_22C",237.819845803698,0.105439402560455,21.9660684931507,NA
"2037","Padi_6_26C_D",282.904514616899,-0.0327685900707152,26.1557627118644,NA
"2038","Padi_6_26C",224.802018375973,0.113523781979978,26.0298928571429,NA
"2039","Padi_6_28C_D",261.571729951691,-0.0263632411067195,28.0651020408163,NA
"2040","Padi_6_28C",222.444064705882,0.109538235294117,27.9843157894737,NA
"2041","Padi_6_30C_D",233.844711657754,-0.0276464171122994,30.050976744186,NA
"2042","Padi_6_30C",190.082659175607,0.109856352343309,30.0240333333333,NA
"2043","Padi_6_32C_D",292.343752307692,-0.0433824202626639,32.0454605263158,NA
"2044","Padi_6_32C",179.865164160839,0.127953758741259,31.9652366863905,NA
"2045","Padi_6_34C_D",194.925772319759,-0.0304661357466064,34.595421875,NA
"2046","Padi_6_34C",165.443286068112,0.0449915376676974,34.0278125,NA
"2047","Padi_6_36C_D",217.89250190803,-0.0336909265614275,37.3667610619469,NA
"2048","Padi_6_36C",149.565981675134,0.0624992851683677,36.1839615384615,NA
"2049","Padi_6_39C_D",123.293851200537,-0.028470114017438,39.1963157894737,NA
"2050","Padi_6_39C",131.210831315632,-0.00504103987022969,38.7745,NA
"2051","Padi_6_41C_D",94.9434098814229,-0.030706324110672,40.8950869565217,NA
"2052","Padi_6_41C",114.616922631453,-0.031450506602641,40.3823148148148,NA
"2053","Padi_7_14C_D",269.262993263903,-0.0146531765688879,14.2381030927835,NA
"2054","Padi_7_14C",246.790322741936,0.0521365322580645,14.3225135135135,NA
"2055","Padi_7_18C_D",275.27390437455,-0.018531073229292,18.8039818181818,NA
"2056","Padi_7_18C",239.678219470244,0.0792239422084616,18.5125789473684,NA
"2057","Padi_7_22C_D",299.868285525001,-0.033011877596088,22.1834659090909,NA
"2058","Padi_7_22C",231.589714274194,0.09728814516129,22.0268082191781,NA
"2059","Padi_7_26C_D",280.321499577167,-0.0299435517970402,26.1995847457627,NA
"2060","Padi_7_26C",217.643188780488,0.146361045296167,26.0593214285714,NA
"2061","Padi_7_28C_D",261.981870554765,-0.0337309151256516,28.1231836734694,NA
"2062","Padi_7_28C",219.712552307692,0.157370769230768,28.0499210526316,NA
"2063","Padi_7_30C_D",239.610737254902,-0.0335467787114844,30.1142,NA
"2064","Padi_7_30C",184.174555505402,0.15129212965186,30.0870166666667,NA
"2065","Padi_7_32C_D",317.01286499617,-0.0495569755990811,32.1418947368421,NA
"2066","Padi_7_32C",220.824605999264,0.154413928177086,32.104198019802,NA
"2067","Padi_7_34C_D",196.64877877566,-0.0336596407624633,34.7371571428571,NA
"2068","Padi_7_34C",156.419062105263,0.118253684210526,34.177375,NA
"2069","Padi_7_36C_D",221.129654590083,-0.0378708745353812,37.5105267857143,NA
"2070","Padi_7_36C",144.439037575758,0.0540251948051947,36.0744680851064,NA
"2071","Padi_7_39C_D",116.831693388644,-0.0357561317085819,39.294025974026,NA
"2072","Padi_7_39C",122.836033691983,0.000776856540084354,38.9999473684211,NA
"2073","Padi_7_41C_D",84.2330436923077,-0.0314267692307692,40.9434347826087,NA
"2074","Padi_7_41C",105.675888003793,-0.0374821242294926,40.4132962962963,NA
"2075","PadiBk_8_14C_D",243.4425501839,-0.000782798684691334,14.0295567010309,NA
"2076","PadiBk_8_14C",243.909130614973,-0.00122820855615048,14.1327222222222,NA
"2077","PadiBk_8_18C_D",243.405961352445,-0.00119978115767571,18.6267777777778,NA
"2078","PadiBk_8_18C",244.107409358289,-0.00107847593582915,18.3609736842105,NA
"2079","PadiBk_8_22C_D",232.374533241758,-0.00459368131868108,21.9907261904762,NA
"2080","PadiBk_8_22C",235.104953072867,-0.0043733257099298,21.8871643835616,NA
"2081","PadiBk_8_26C_D",218.189689731243,-0.0033164949608063,26.0811101694915,NA
"2082","PadiBk_8_26C",221.234670877828,-0.00526544796380067,26.0235892857143,NA
"2083","PadiBk_8_28C_D",203.976852741,-0.00317640879746184,27.9130816326531,NA
"2084","PadiBk_8_28C",205.570788717949,-0.00335794871794857,27.8292894736842,NA
"2085","PadiBk_8_30C_D",189.903007389162,-0.0021215106732343,29.8609024390244,NA
"2086","PadiBk_8_30C",191.675364218317,-0.00311500462534725,29.8380833333333,NA
"2087","PadiBk_8_32C_D",175.436087215467,-0.0019198110401539,31.8176578947368,NA
"2088","PadiBk_8_32C",178.817453856023,-0.00305177118983069,31.769100591716,NA
"2089","PadiBk_8_34C_D",160.815748063187,-0.00388583791208798,34.5213636363636,NA
"2090","PadiBk_8_34C",163.479692237995,-0.00413168227121705,34.0011041666667,NA
"2091","PadiBk_8_36C_D",146.118444921583,-0.00457561613144135,37.1487345132743,NA
"2092","PadiBk_8_36C",152.156413953488,-0.00474799154334022,35.833914893617,NA
"2093","PadiBk_8_39C_D",129.403102411348,-0.00260608078939256,38.9591973684211,NA
"2094","PadiBk_8_39C",133.042656716698,-0.00507604127579747,38.6026911764706,NA
"2095","PadiBk_8_41C_D",115.069392118227,-0.00591674876847287,40.8216739130435,NA
"2096","PadiBk_8_41C",118.448050416281,-0.00579775670675309,40.3226851851852,NA
"2097","PadiBk_9_14C_D",248.678156751067,-0.000451260312944245,14.001206185567,NA
"2098","PadiBk_9_14C",248.910155608504,-0.000682734604105507,14.0760540540541,NA
"2099","PadiBk_9_18C_D",249.336083320826,-0.000840168855534987,18.6641090909091,NA
"2100","PadiBk_9_18C",249.788273727422,-0.000778379857689719,18.4046315789474,NA
"2101","PadiBk_9_22C_D",240.619973368548,-0.002679154861945,22.0801197183099,NA
"2102","PadiBk_9_22C",242.816888912606,-0.00176096229551211,21.9016712328767,NA
"2103","PadiBk_9_26C_D",225.552688062317,-0.00358341285296978,26.1030840336134,NA
"2104","PadiBk_9_26C",228.055681353065,-0.00515471458773738,26.0458596491228,NA
"2105","PadiBk_9_28C_D",210.378824464467,-0.00237123317412068,27.9482244897959,NA
"2106","PadiBk_9_28C",211.749001275491,-0.00249063403781984,27.8626052631579,NA
"2107","PadiBk_9_30C_D",195.701207794872,-0.00299582905982923,29.8918780487805,NA
"2108","PadiBk_9_30C",197.820040777911,-0.00342133013205263,29.8819166666667,NA
"2109","PadiBk_9_32C_D",181.685083855981,-0.00187652540312775,31.8025921052632,NA
"2110","PadiBk_9_32C",184.895575939986,-0.00279268741416399,31.7555207100592,NA
"2111","PadiBk_9_34C_D",167.667872191093,-0.00308609109967615,34.536303030303,NA
"2112","PadiBk_9_34C",169.652117177177,-0.00278324324324317,34.0081458333333,NA
"2113","PadiBk_9_36C_D",152.855463735997,-0.00405333892250482,37.1324159292035,NA
"2114","PadiBk_9_36C",157.759744326513,-0.00357330123645952,35.8385531914894,NA
"2115","PadiBk_9_39C_D",134.636784433083,-0.00278354878127218,38.9832236842105,NA
"2116","PadiBk_9_39C",137.943880653061,-0.00464759183673483,38.6523970588235,NA
"2117","PadiBk_9_41C_D",121.152088501742,-0.00544738675958201,40.8151739130435,NA
"2118","PadiBk_9_41C",123.886600043216,-0.00518011506360905,40.297,NA
"2119","Prubr_1_14C",249.16599769588,-0.00322851936754242,14.349,NA
"2120","Prubr_1_18C",247.265849949607,-0.00499376315589474,18.3578928571429,NA
"2121","Prubr_1_22C",236.497888323601,-0.00819162085173055,22.1549230769231,NA
"2122","Prubr_1_26C",218.641450289902,-0.011879956595129,26.28598125,NA
"2123","Prubr_1_28C",202.290146668811,-0.0151064881454974,28.117949044586,NA
"2124","Prubr_1_30C",189.615972369637,-0.0165437887788779,29.5747692307692,NA
"2125","Prubr_1_31C",180.280820015484,-0.017094856987425,30.6652879581152,NA
"2126","Prubr_1_32C",169.059121154807,-0.0185141121746819,32.0106766467066,NA
"2127","Prubr_1_33C",157.196359594251,-0.0155541009373828,33.3087035175879,NA
"2128","Prubr_1_34C",152.154574180906,-0.0156341470023562,33.989893081761,NA
"2129","Prubr_1_36C",139.82325819857,-0.0145455337919445,36.3549433962264,NA
"2130","Prubr_1_38C",130.468190659797,-0.0160092371547159,38.1047712765957,NA
"2131","Prubr_1_40C",120.304800441726,-0.019360754332314,40.2770308641975,NA
"2132","Prubr_1_42C",106.26941673971,-0.0178966426762092,42.259865497076,NA
"2133","Prubr_10_14C",263.118102440517,-0.00276324641667113,14.2234223602484,NA
"2134","Prubr_10_18C",260.578132515073,-0.00466251249499679,18.2914464285714,NA
"2135","Prubr_10_22C",249.12082951372,-0.00815067973744132,22.1778205128205,NA
"2136","Prubr_10_26C",229.641673068407,-0.0122632882330939,26.283,NA
"2137","Prubr_10_28C",214.56094152381,-0.0121385499231953,28.0548012820513,NA
"2138","Prubr_10_30C",202.15522669138,-0.013298534777095,29.5491677419355,NA
"2139","Prubr_10_31C",190.853570387171,-0.0130923140143194,30.6436649746193,NA
"2140","Prubr_10_32C",180.31157092596,-0.0153565357910906,31.9653734939759,NA
"2141","Prubr_10_33C",167.253655255299,-0.0123818420890937,33.2803401015228,NA
"2142","Prubr_10_34C",161.521012643325,-0.0142774370689276,34.0008451612903,NA
"2143","Prubr_10_36C",148.380576126925,-0.0117008191339177,36.3739050632911,NA
"2144","Prubr_10_38C",139.093711826814,-0.013882457321237,38.0246136363636,NA
"2145","Prubr_10_40C",127.093966563707,-0.0162635275535276,40.2337329192547,NA
"2146","Prubr_10_42C",112.748003978251,-0.01542492377439,42.1995755813954,NA
"2147","Prubr_2_14C",255.906665745834,-0.00210972361468645,14.3525403726708,NA
"2148","Prubr_2_18C",251.608037567213,-0.00344663487455955,18.448505952381,NA
"2149","Prubr_2_22C",240.790856165831,-0.00638674434358504,22.198858974359,NA
"2150","Prubr_2_26C",223.627436479938,-0.00869185378643359,26.3742875,NA
"2151","Prubr_2_28C",208.340614292727,-0.0101335373512104,28.1793439490446,NA
"2152","Prubr_2_30C",196.284283954177,-0.010803905739438,29.6229230769231,NA
"2153","Prubr_2_31C",184.887723348638,-0.0114872227491736,30.7254083769634,NA
"2154","Prubr_2_32C",173.938972296189,-0.0133360246585899,32.0450658682635,NA
"2155","Prubr_2_33C",163.060807246877,-0.0100857111563088,33.3940351758794,NA
"2156","Prubr_2_34C",156.104091957267,-0.0111991970154086,34.0485283018868,NA
"2157","Prubr_2_36C",143.947390430511,-0.00975969771015443,36.472641509434,NA
"2158","Prubr_2_38C",134.81244963504,-0.0118170838162297,38.1289731182796,NA
"2159","Prubr_2_40C",123.490210614693,-0.0145533433283359,40.2957300613497,NA
"2160","Prubr_2_42C",109.899639699779,-0.0142930331125828,42.3260584795322,NA
"2161","Prubr_3_14C",247.137024903475,-0.00338932415348337,14.2878695652174,NA
"2162","Prubr_3_18C",246.214321219384,-0.0052520438298371,18.3125416666667,NA
"2163","Prubr_3_22C",234.838578082538,-0.0084088566243194,22.1422628205128,NA
"2164","Prubr_3_26C",217.315851456922,-0.0129756071461271,26.30315625,NA
"2165","Prubr_3_28C",202.665746164362,-0.0140393004837536,28.0907133757962,NA
"2166","Prubr_3_30C",190.120593481923,-0.0159083029133029,29.5446838709677,NA
"2167","Prubr_3_31C",179.393320830746,-0.0163216825889659,30.6432984293194,NA
"2168","Prubr_3_32C",168.763615170507,-0.0194538801843318,31.9854491017964,NA
"2169","Prubr_3_33C",154.166512313394,-0.0174850810254652,33.3288636363636,NA
"2170","Prubr_3_34C",151.103632524993,-0.01784218982146,34.0100696202532,NA
"2171","Prubr_3_36C",138.66521221654,-0.0165434657530795,36.3663081761006,NA
"2172","Prubr_3_38C",130.044950639287,-0.0191317706315382,38.1624,NA
"2173","Prubr_3_40C",118.677750600992,-0.0205089344385422,40.2315987654321,NA
"2174","Prubr_3_42C",105.544468654887,-0.0198097524992402,42.2727368421053,NA
"2175","Prubr_5_14C",250.808605646287,-0.0032230698361106,14.3645465838509,NA
"2176","Prubr_5_18C",249.514256000245,-0.00480710664041388,18.3351547619048,NA
"2177","Prubr_5_22C",238.744038041352,-0.00916842348271607,22.2273397435897,NA
"2178","Prubr_5_26C",220.463323983345,-0.0122072908770619,26.3480817610063,NA
"2179","Prubr_5_28C",205.156625112807,-0.0139330056234289,28.1160573248408,NA
"2180","Prubr_5_30C",192.267764474225,-0.0158157585375888,29.5762307692308,NA
"2181","Prubr_5_31C",181.087392657669,-0.0153998726763432,30.6799222797927,NA
"2182","Prubr_5_32C",169.490947071704,-0.0166853834795177,31.9522155688623,NA
"2183","Prubr_5_33C",158.289385621338,-0.0138574843206372,33.3499494949495,NA
"2184","Prubr_5_34C",154.204374164224,-0.0158427564643927,33.9966075949367,NA
"2185","Prubr_5_36C",141.426213615894,-0.0131985165562914,36.3992578616352,NA
"2186","Prubr_5_38C",132.637000046015,-0.0156024566764505,38.0778032786885,NA
"2187","Prubr_5_40C",121.072800313346,-0.0185199712218655,40.2841913580247,NA
"2188","Prubr_5_42C",108.105920704642,-0.0180662010400267,42.261783625731,NA
"2189","Prubr_7_14C",240.815197589178,-0.00295103599648809,14.3187639751553,NA
"2190","Prubr_7_18C",239.14886350884,-0.00487323634731328,18.3907916666667,NA
"2191","Prubr_7_22C",228.495866891702,-0.00764606422878569,22.2509617834395,NA
"2192","Prubr_7_26C",210.038751713704,-0.0125276159903559,26.440106918239,NA
"2193","Prubr_7_28C",195.87675376253,-0.0126707833877352,28.1957948717949,NA
"2194","Prubr_7_30C",183.933198450355,-0.0134355779997258,29.7040258064516,NA
"2195","Prubr_7_31C",174.056743004012,-0.0132752552805612,30.7818298969072,NA
"2196","Prubr_7_32C",162.752208853581,-0.0172584352737159,32.0990778443114,NA
"2197","Prubr_7_33C",149.448175580361,-0.0138170629856002,33.3703333333333,NA
"2198","Prubr_7_34C",146.480454680465,-0.0148305046409901,34.1167707006369,NA
"2199","Prubr_7_36C",134.36892954271,-0.013090991726297,36.4654779874214,NA
"2200","Prubr_7_38C",125.390089801036,-0.0146819523745298,38.2127888888889,NA
"2201","Prubr_7_40C",114.578796840997,-0.0165293787293788,40.4006956521739,NA
"2202","Prubr_7_42C",101.549844633823,-0.0163949773181249,42.4520588235294,NA
"2203","Prubr_8_14C",246.811163191398,-0.00191484731182782,14.1742670807453,NA
"2204","Prubr_8_18C",242.869500911598,-0.0028066156082289,18.253755952381,NA
"2205","Prubr_8_22C",232.78525639311,-0.00510158054711244,22.1545541401274,NA
"2206","Prubr_8_26C",214.987483533529,-0.0109715069344163,26.2756729559748,NA
"2207","Prubr_8_28C",200.392364028423,-0.00834197299209447,28.0890192307692,NA
"2208","Prubr_8_30C",189.341572772496,-0.00857638062312204,29.5564774193548,NA
"2209","Prubr_8_31C",179.082969128131,-0.00842308497849492,30.6409540816327,NA
"2210","Prubr_8_32C",168.714305632468,-0.0103105949828621,31.9843173652695,NA
"2211","Prubr_8_33C",156.926768107119,-0.00854883820629342,33.3220558375635,NA
"2212","Prubr_8_34C",151.690687739283,-0.0109329749639672,33.9730384615385,NA
"2213","Prubr_8_36C",139.678843598167,-0.00822981943190498,36.3752405063291,NA
"2214","Prubr_8_38C",131.160831266638,-0.00974946949095939,38.0502625698324,NA
"2215","Prubr_8_40C",120.452767518797,-0.0123157400965098,40.2529689440994,NA
"2216","Prubr_8_42C",107.178356419064,-0.0126921154815465,42.2103430232558,NA
"2217","Prubr_9_14C",250.657357436668,-0.00265144697294975,14.3035465838509,NA
"2218","Prubr_9_18C",247.878419493273,-0.00397095414377835,18.366744047619,NA
"2219","Prubr_9_22C",237.837757828514,-0.00699458341889589,22.2133821656051,NA
"2220","Prubr_9_26C",220.445974274492,-0.0103653641566603,26.2647658227848,NA
"2221","Prubr_9_28C",205.674512628633,-0.0111305639500557,28.1359935897436,NA
"2222","Prubr_9_30C",192.651344070202,-0.0140399946655287,29.5955096774194,NA
"2223","Prubr_9_31C",181.785157752527,-0.0138616144998257,30.6468781725888,NA
"2224","Prubr_9_32C",171.391702040624,-0.0151844095418045,32.0100778443114,NA
"2225","Prubr_9_33C",158.951097155126,-0.0111857781790402,33.3094822335025,NA
"2226","Prubr_9_34C",154.635627816044,-0.0127956862633018,34.0226923076923,NA
"2227","Prubr_9_36C",142.979623105025,-0.0116517185318364,36.3982658227848,NA
"2228","Prubr_9_38C",134.500093119178,-0.0139437819441127,38.0462247191011,NA
"2229","Prubr_9_40C",122.22247864068,-0.0168702448775612,40.2445652173913,NA
"2230","Prubr_9_42C",108.810704621122,-0.016256827466016,42.2544593023256,NA
"2231","PrubrBk_4_14C",232.4201186284,-0.000269646773963782,14.1806459627329,NA
"2232","PrubrBk_4_18C",226.566773620422,-0.000908809233833215,18.2747380952381,NA
"2233","PrubrBk_4_22C",215.774904621958,-0.00175457328837031,22.2290833333333,NA
"2234","PrubrBk_4_26C",199.601650473878,-0.00241570785852004,26.3385031446541,NA
"2235","PrubrBk_4_28C",186.110107133086,-0.00357504397107684,28.1002292993631,NA
"2236","PrubrBk_4_30C",177.228181195909,-0.00347977970102283,29.5669806451613,NA
"2237","PrubrBk_4_31C",168.058210841227,-0.00259065869394177,30.6432135416667,NA
"2238","PrubrBk_4_32C",158.890482304792,-0.00251278399020328,31.993377245509,NA
"2239","PrubrBk_4_33C",149.381204752365,-0.00122318776367245,33.3525606060606,NA
"2240","PrubrBk_4_34C",143.006244450969,-0.00345077136603855,33.9670506329114,NA
"2241","PrubrBk_4_36C",131.665499513743,-0.00163890314841807,36.3873396226415,NA
"2242","PrubrBk_4_38C",123.349030242016,-0.00317197769971961,38.0415108695652,NA
"2243","PrubrBk_4_40C",112.92531164818,-0.00362843718177407,40.2473456790123,NA
"2244","PrubrBk_4_42C",101.750217112238,-0.00425289609171574,42.2335964912281,NA
"2245","PrubrBk_6_14C",258.688862297785,-0.000629774988519816,14.1767763975155,NA
"2246","PrubrBk_6_18C",253.055977072636,-0.00137048053718251,18.2380535714286,NA
"2247","PrubrBk_6_22C",242.495767437157,-0.00322203878779073,22.1980063694267,NA
"2248","PrubrBk_6_26C",225.203343430191,-0.00463551280753262,26.3343270440252,NA
"2249","PrubrBk_6_28C",208.871220339681,-0.00537842657022524,28.1705923566879,NA
"2250","PrubrBk_6_30C",196.685173176144,-0.00503125253387384,29.6894516129032,NA
"2251","PrubrBk_6_31C",186.954119972155,-0.0019839421212272,30.7557783505155,NA
"2252","PrubrBk_6_32C",177.048692695522,-0.00433415323017674,32.0715089820359,NA
"2253","PrubrBk_6_33C",165.171469722606,-0.00169322640200668,33.4557575757576,NA
"2254","PrubrBk_6_34C",158.882098698916,-0.00388320452228713,34.0161210191083,NA
"2255","PrubrBk_6_36C",146.656939746475,-0.0023952371457057,36.4127044025157,NA
"2256","PrubrBk_6_38C",137.310021540319,-0.00351188397781412,38.1547182320442,NA
"2257","PrubrBk_6_40C",124.697905214328,-0.00382876100998238,40.3463580246914,NA
"2258","PrubrBk_6_42C",113.600188514723,-0.00554195161160681,42.2727543859649,NA
"2259","Ptube_10_14C",268.120344773875,-0.00272544445691347,14.4868301886792,NA
"2260","Ptube_10_18C",264.387535740632,-0.00300720569928752,18.0443161290323,NA
"2261","Ptube_10_22C",249.359085328654,-0.00451683822854282,22.0546540880503,NA
"2262","Ptube_10_26C",227.997239857439,-0.00616034391743448,26.0403545816733,NA
"2263","Ptube_10_28C",211.096310587809,-0.00646009847411906,27.783654822335,NA
"2264","Ptube_10_30C",200.063166162381,-0.00664576336285078,29.9036012658228,NA
"2265","Ptube_10_32C",188.878223938557,-0.00634308274064937,31.9041858974359,NA
"2266","Ptube_10_34C",178.910285692001,-0.00712469073099944,33.8840903225806,NA
"2267","Ptube_10_36C",166.968293687899,-0.00668210265924555,35.9310641025641,NA
"2268","Ptube_10_38C",153.899813040734,-0.00878031002475043,37.9644064516129,NA
"2269","Ptube_2_14C",257.414250567588,-0.00383571108503139,14.3211863354037,NA
"2270","Ptube_2_18C",252.074413474315,-0.00397758699597569,18.217012987013,NA
"2271","Ptube_2_22C",239.735305953318,-0.0059437476622254,22.1060125786164,NA
"2272","Ptube_2_26C",219.30194359912,-0.008643630124438,26.1384541832669,NA
"2273","Ptube_2_28C",203.23505277048,-0.00916641091473612,27.871192893401,NA
"2274","Ptube_2_30C",191.970602121819,-0.00857508613230009,29.9946772151899,NA
"2275","Ptube_2_32C",180.584592666877,-0.00834714295916179,31.9888846153846,NA
"2276","Ptube_2_34C",170.974108799621,-0.0101249818206965,33.9241096774194,NA
"2277","Ptube_2_36C",159.671401227627,-0.00982786945239206,35.988,NA
"2278","Ptube_2_38C",147.49478136646,-0.0109386120916931,38.0286451612903,NA
"2279","Ptube_3_14C",252.223888987957,-0.00266558653270343,14.48408125,NA
"2280","Ptube_3_18C",248.495412973694,-0.00297928592332461,18.0757207792208,NA
"2281","Ptube_3_22C",234.480650791402,-0.00512309913640453,22.0189811320755,NA
"2282","Ptube_3_26C",214.299370909413,-0.00707411024087484,26.0511474103586,NA
"2283","Ptube_3_28C",199.286495498004,-0.00715084277803458,27.7779289340102,NA
"2284","Ptube_3_30C",188.462687234718,-0.00821765697790731,29.9166139240506,NA
"2285","Ptube_3_32C",177.852344805492,-0.00736752308056498,31.9181858974359,NA
"2286","Ptube_3_34C",168.66763581321,-0.00775699293394774,33.883735483871,NA
"2287","Ptube_3_36C",157.62450717795,-0.00815648022142776,35.9335668789809,NA
"2288","Ptube_3_38C",145.586455211473,-0.0096720807000485,37.9413032258065,NA
"2289","Ptube_4_14C",233.781448158542,-0.00293911881674792,14.2084375,NA
"2290","Ptube_4_18C",228.683920407419,-0.00411212066717621,18.1073701298701,NA
"2291","Ptube_4_22C",215.25433859897,-0.00521390042381959,22.061253164557,NA
"2292","Ptube_4_26C",197.136011027492,-0.00671664814434856,26.1030796812749,NA
"2293","Ptube_4_28C",183.331792849928,-0.00655687952837871,27.8119086294416,NA
"2294","Ptube_4_30C",173.358552622558,-0.00681841176884317,29.9427974683544,NA
"2295","Ptube_4_32C",162.250367102176,-0.00641418292434759,31.9486474358974,NA
"2296","Ptube_4_34C",153.79566583,-0.00691447566091115,33.9035548387097,NA
"2297","Ptube_4_36C",143.800993499813,-0.00711438470191227,35.96225,NA
"2298","Ptube_4_38C",132.537639003575,-0.00863121900588169,37.9318387096774,NA
"2299","Ptube_5_14C",255.383782774645,-0.00368773742386646,14.5397125,NA
"2300","Ptube_5_18C",250.450588841414,-0.00413940883816218,18.0959545454545,NA
"2301","Ptube_5_22C",237.820780148874,-0.00529626522569861,22.0357169811321,NA
"2302","Ptube_5_26C",217.398711898227,-0.00776979409487285,26.056812749004,NA
"2303","Ptube_5_28C",201.327663473721,-0.00807981801004421,27.8110558375635,NA
"2304","Ptube_5_30C",190.261086188993,-0.00837019730010385,29.9378481012658,NA
"2305","Ptube_5_32C",179.643160212997,-0.00746268936337865,31.9176987179487,NA
"2306","Ptube_5_34C",170.361415646355,-0.00826050149582747,33.9085419354839,NA
"2307","Ptube_5_36C",159.475252470185,-0.00783408542039362,35.9263461538462,NA
"2308","Ptube_5_38C",146.535820923743,-0.0121777751730045,37.9915419354839,NA
"2309","Ptube_6_14C",257.038212991894,-0.00306873709214279,14.55483125,NA
"2310","Ptube_6_18C",252.525287889414,-0.00356663757030379,18.1183096774194,NA
